"id","name","lastBackup","url"
aljazeerakurd.2011,"قناة الجزيرة الكردية aljazeera.kurd",2014-06-18T16:01:59Z,aljazeerakurd.2011
%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1-%D8%A7%D9%84%D8%BA%D9%88%D8%B7%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,"الجيش السوري الحر- الغوطة الشرقية",2014-06-18T16:01:59Z,%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1-%D8%A7%D9%84%D8%BA%D9%88%D8%B7%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9
Lens.Army.of.the.Mujahideen,"عدسة جيش المجاهدين",2014-06-18T16:01:59Z,Lens.Army.of.the.Mujahideen
gadeadbakarah.alshohadaa,"شهداء بلدة جديد بكارة",2014-06-18T16:01:59Z,gadeadbakarah.alshohadaa
dhiqar700,"شبكة ذي قار- web dhiqar",2014-06-18T16:01:59Z,dhiqar700
%D9%83%D8%AA%D9%8A%D8%A8%D9%80%D9%80%D9%80%D9%80%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D9%80%D9%80%D9%80%D9%80%D8%AF-%D8%A7%D9%84%D8%A8%D8%B7%D9%80%D9%80%D9%80%D9%84-%D9%82%D8%AA%D9%8A%D8%A8%D9%80%D9%80%D9%80%D9%80%D9%80%D8%A9-%D8%A7%D9%84%D8%B1%D9%85%D9%8A%D9%80%D9%80%D9%80%D9%80%D8%AD,"كتيبــــة الشهيــــد البطـــل قتيبـــــة الرميــــح",2014-06-18T16:01:59Z,%D9%83%D8%AA%D9%8A%D8%A8%D9%80%D9%80%D9%80%D9%80%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D9%80%D9%80%D9%80%D9%80%D8%AF-%D8%A7%D9%84%D8%A8%D8%B7%D9%80%D9%80%D9%80%D9%84-%D9%82%D8%AA%D9%8A%D8%A8%D9%80%D9%80%D9%80%D9%80%D9%80%D8%A9-%D8%A7%D9%84%D8%B1%D9%85%D9%8A%D9%80%D9%80%D9%80%D9%80%D8%AD
Repulic.falluja,"جمهورية الفلوجة",2014-06-18T16:01:59Z,Repulic.falluja
k.r.raqqa,"مطبخ الرقة الإغاثي",2014-06-18T16:01:59Z,k.r.raqqa
%D8%AD%D8%B1%D9%83%D8%A9-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D9%8A-%D8%AD%D8%B1,"حركة اسلامي حر",2014-06-18T16:01:59Z,%D8%AD%D8%B1%D9%83%D8%A9-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D9%8A-%D8%AD%D8%B1
%D9%84%D8%A8%D9%8A%D9%83-%D9%8A%D8%A7%D8%AD%D8%B3%D9%8A%D9%86,"لبيك ياحسين",2014-06-18T16:01:59Z,%D9%84%D8%A8%D9%8A%D9%83-%D9%8A%D8%A7%D8%AD%D8%B3%D9%8A%D9%86
shadswer,"شهداء مدينة الشحيل الأبرار",2014-06-18T16:01:59Z,shadswer
m.assalafiya.bbngr,"منتدى السلفية ببنقردان",2014-06-18T16:01:59Z,m.assalafiya.bbngr
%D9%83%D8%AA%D9%8A%D8%A8%D8%A9-%D8%B9%D9%85%D8%B1-%D8%A7%D9%84%D9%85%D8%AE%D8%AA%D8%A7%D8%B1-%D8%AF%D8%A7%D8%B9%D9%84-%D9%84%D9%88%D8%A7%D8%A1-%D8%A7%D9%84%D9%83%D8%B1%D8%A7%D9%85%D8%A9,"كتيبة عمر المختار داعل . لواء الكرامة",2014-06-18T16:01:59Z,%D9%83%D8%AA%D9%8A%D8%A8%D8%A9-%D8%B9%D9%85%D8%B1-%D8%A7%D9%84%D9%85%D8%AE%D8%AA%D8%A7%D8%B1-%D8%AF%D8%A7%D8%B9%D9%84-%D9%84%D9%88%D8%A7%D8%A1-%D8%A7%D9%84%D9%83%D8%B1%D8%A7%D9%85%D8%A9
ltalrahman2011,"لواء تبارك الرحمن\\Brigade Blessed Rahman",2014-06-18T16:01:59Z,ltalrahman2011
ansarashareea,"كتيبة شهداء الخليج",2014-06-18T16:01:59Z,ansarashareea
Al.Hayet.Islamia.Salfia,"الحياة الإسلاميّة في ظلّ الدعوة السلفيّة",2014-06-18T16:01:59Z,Al.Hayet.Islamia.Salfia
national.defense.homs,"الدفاع الوطني - حمص وريفها",2014-06-18T16:01:59Z,national.defense.homs
%D8%B3%D8%B1%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%A3%D8%B4%D8%AA%D8%B1,"سرايا الأشتر",2014-06-18T16:01:59Z,%D8%B3%D8%B1%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%A3%D8%B4%D8%AA%D8%B1
1haraket.almothana.islamic,"حركة المثنى الإسلامية",2014-06-18T16:01:59Z,1haraket.almothana.islamic
ahfadali.sham,"كتيبة أحفاد علي بن أبي طالب - تفتناز",2014-06-18T16:01:59Z,ahfadali.sham
%D9%83%D8%AA%D9%8A%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D9%86%D8%B5%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D8%A3%D9%86%D8%B5%D8%A7%D8%B1,"كتيبة الأنصار في جيش المهاجرين والأنصار",2014-06-18T16:01:59Z,%D9%83%D8%AA%D9%8A%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D9%86%D8%B5%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D8%A3%D9%86%D8%B5%D8%A7%D8%B1
Martyrs.Of.Rahman.Crops,"شهداء فيلق الرحمن",2014-06-18T16:01:59Z,Martyrs.Of.Rahman.Crops
amalmovement.fb,"حركة أمل-الصفحة الرسمية",2014-06-18T16:01:59Z,amalmovement.fb
%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%84%D9%87-%D8%B2%D9%8A%D9%86%D8%A8-%D8%B9%D9%84%D9%8A%D9%87%D8%A7-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85,"شهداء العقيله زينب عليها السلام",2014-06-18T16:01:59Z,%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%84%D9%87-%D8%B2%D9%8A%D9%86%D8%A8-%D8%B9%D9%84%D9%8A%D9%87%D8%A7-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85
%D8%A7%D9%84%D8%B3%D9%8A%D9%80%D9%80%D8%AF-%D8%A3%D8%A8%D9%80%D9%80%D9%88-%D9%81%D9%80%D9%80%D8%A7%D8%B7%D9%85%D9%80%D9%80%D8%A9-%D8%A7%D9%84%D9%85%D9%80%D9%80%D9%88%D8%B3%D9%80%D9%80%D9%88%D9%8A,"السيــد أبــو فــاطمــة المــوســوي",2014-06-18T16:01:59Z,%D8%A7%D9%84%D8%B3%D9%8A%D9%80%D9%80%D8%AF-%D8%A3%D8%A8%D9%80%D9%80%D9%88-%D9%81%D9%80%D9%80%D8%A7%D8%B7%D9%85%D9%80%D9%80%D8%A9-%D8%A7%D9%84%D9%85%D9%80%D9%80%D9%88%D8%B3%D9%80%D9%80%D9%88%D9%8A
alRaqqaNosw,"شبكة اخبار الرقة r.n.n",2014-06-18T16:01:59Z,alRaqqaNosw
%D9%83%D8%AA%D9%8A%D8%A8%D8%A9-%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D8%B1%D9%85,"كتيبة الصوارم",2014-06-18T16:01:59Z,%D9%83%D8%AA%D9%8A%D8%A8%D8%A9-%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D8%B1%D9%85
AL8YADAAL3LIYA,"أنصار القيادة العليا للجهاد والتحرير و الخلاص الوطني",2014-06-18T16:01:59Z,AL8YADAAL3LIYA
HorreiaPage,"مؤسسة الحرية للإنتاج الفني",2014-06-18T16:01:59Z,HorreiaPage
da3wa.salafiya.btounis,"الدعوة السلفية بتونس اا 2",2014-06-18T16:01:59Z,da3wa.salafiya.btounis
abn.alwaled123,"لواء أحفاد خالد بن الوليد",2014-06-18T16:01:59Z,abn.alwaled123
AbwRatbQaydLwaAlhqAlsfhtAlshkhsyt,"أبو راتب قائد لواء الحق - الصفحة الشخصية",2014-06-18T16:01:59Z,AbwRatbQaydLwaAlhqAlsfhtAlshkhsyt
%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9-%D8%B2%D9%8A%D9%86%D8%A8-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7,"السيدة زينب- سوريا",2014-06-18T16:01:59Z,%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9-%D8%B2%D9%8A%D9%86%D8%A8-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7
shbaktakbaralsaidazienab,"شبكة اخبار السيدة زينب - ع ومـآ حـولهــآ البديلة",2014-06-18T16:01:59Z,shbaktakbaralsaidazienab
%D8%B1%D8%AC%D8%A7%D9%84-%D9%81%D9%8A%D9%84%D9%82-%D8%A7%D9%84%D9%88%D8%B9%D8%AF-%D8%A7%D9%84%D8%B5%D8%A7%D8%AF%D9%82,"رجال فيلق الوعد الصادق",2014-06-18T16:01:59Z,%D8%B1%D8%AC%D8%A7%D9%84-%D9%81%D9%8A%D9%84%D9%82-%D8%A7%D9%84%D9%88%D8%B9%D8%AF-%D8%A7%D9%84%D8%B5%D8%A7%D8%AF%D9%82
KtaybAlburaqMhamKhast,"كتائب البراق - مهام خاصة",2014-06-18T16:01:59Z,KtaybAlburaqMhamKhast
Abujafaralmansoor,"ألوية أبو جعفر المنصور",2014-06-18T16:01:59Z,Abujafaralmansoor
Raqqa.Slaughtered2,"الرقة تذبح بصمت 2 Raqqa is Being Slaughtered Silently",2014-06-18T16:01:59Z,Raqqa.Slaughtered2
%D8%AE%D8%A7%D8%AF%D9%85-%D8%A7%D9%84%D8%B4%D9%87%D8%AF%D8%A7%D8%A1,"خادم الشهداء",2014-06-18T16:01:59Z,%D8%AE%D8%A7%D8%AF%D9%85-%D8%A7%D9%84%D8%B4%D9%87%D8%AF%D8%A7%D8%A1
%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%AD%D9%85%D8%A7%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%84%D8%A9,"شبكة اخبار حماة العقيلة",2014-06-18T16:01:59Z,%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%AD%D9%85%D8%A7%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%84%D8%A9
shabybtalqraya,"شبيبة الثورة بالقريا. علم وعمل",2014-06-18T16:01:59Z,shabybtalqraya
RabeeRasheedAlattar,"الشهيد البطل الملازم شرف ربيع رشيد العطار",2014-06-18T16:01:59Z,RabeeRasheedAlattar
shouhadaa.alwatan,"شهداء الوطن",2014-06-18T16:01:59Z,shouhadaa.alwatan
alheaa.alshr3ea.daraa,"الهيئة الشرعية القضائية في المنطقة الشرقية-درعا",2014-06-18T16:01:59Z,alheaa.alshr3ea.daraa
CrimesDaash,"جرائم داعش",2014-06-18T16:01:59Z,CrimesDaash
akhwat.aldeen,"أخوّة الدين",2014-06-18T16:01:59Z,akhwat.aldeen
ALmlhma.ALkobry,"دمشق أرض الملحمة الكبرى - فسطاط المؤمنين وخير منازل المسلمين",2014-06-18T16:01:59Z,ALmlhma.ALkobry
rassam.aldawlah,"رسام دولة اﻹسلام",2014-06-18T16:01:59Z,rassam.aldawlah
ikhwanalgehad,"الاخوان المسلمون " تربية جهاد و دعوه"",2014-06-18T16:01:59Z,ikhwanalgehad
D.eir.zzor,"ديـر ألـزور تــذبـح بـصـمـت Deir ez-Zor",2014-06-18T16:01:59Z,D.eir.zzor
AlanbarMadynty,"آلَآنِبًآر مًدٍينِتٌـي",2014-06-18T16:01:59Z,AlanbarMadynty
Eye.on.Syria.Christianity,"عين على الفساد ضمن المؤسسة الكنسية",2014-06-18T16:01:59Z,Eye.on.Syria.Christianity
ta7rer.alforat,"جبهة تحرير الفرات الإسلامية",2014-06-18T16:01:59Z,ta7rer.alforat
%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF-%D8%A7%D9%84%D9%82%D8%A7%D8%A6%D8%AF,"جامعة الشهيد القائد",2014-06-18T16:01:59Z,%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF-%D8%A7%D9%84%D9%82%D8%A7%D8%A6%D8%AF
%D8%A8%D9%82%D9%84%D9%85-%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1,"بقلم  محمد الخير",2014-06-18T16:01:59Z,%D8%A8%D9%82%D9%84%D9%85-%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1
AliceFordhamNPR,"Alice Fordham",2014-06-18T16:01:59Z,AliceFordhamNPR
KASHKOL.Albokamal,"كشكول البوكمال",2014-06-18T16:01:59Z,KASHKOL.Albokamal
%D9%84%D9%88%D8%A7%D8%A1%D8%AF%D8%B1%D8%B9-%D8%A7%D9%84%D9%84%D8%AC%D8%A7%D8%A9,"لواءدرع اللجاة",2014-06-18T16:01:59Z,%D9%84%D9%88%D8%A7%D8%A1%D8%AF%D8%B1%D8%B9-%D8%A7%D9%84%D9%84%D8%AC%D8%A7%D8%A9
Lowa-Asad-ullah-Al-ghalep,"Lowa Asad ullah Al-ghalep",2014-06-18T16:01:59Z,Lowa-Asad-ullah-Al-ghalep
MoqawamahSouriyaah,"المقاومة السورية",2014-06-18T16:01:59Z,MoqawamahSouriyaah
nmustat3afin,"غرفة عمليات نصرة المستضعفين",2014-06-18T16:01:59Z,nmustat3afin
alaansyria,"سوريا الآن ⁞ Syria Alaan",2014-06-18T16:01:59Z,alaansyria
jpht.alnsra.daraa,"مراسل درعا",2014-06-18T16:01:59Z,jpht.alnsra.daraa
www.san.sy,"الأكاديمية الإخبارية السورية",2014-06-18T16:01:59Z,www.san.sy
JORDANSrevolution,"الثورة الاردنية ضد ابن الانجليزية",2014-06-18T16:01:59Z,JORDANSrevolution
%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-%D8%AF%D9%85%D8%B4%D9%82-%D9%88%D8%B1%D9%8A%D9%81%D9%87%D8%A7,"المقاومة السورية دمشق وريفها",2014-06-18T16:01:59Z,%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-%D8%AF%D9%85%D8%B4%D9%82-%D9%88%D8%B1%D9%8A%D9%81%D9%87%D8%A7
%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-%D9%81%D8%B1%D8%B9-%D8%AF%D9%85%D8%B4%D9%82,"المقاومة السورية ..فرع دمشق",2014-06-18T16:01:59Z,%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-%D9%81%D8%B1%D8%B9-%D8%AF%D9%85%D8%B4%D9%82
srayaalnsr,"لواء درع سرايا النصر",2014-06-18T16:01:59Z,srayaalnsr
Dar3.alwatan,"لواء درع الوطن العسكري",2014-06-18T16:01:59Z,Dar3.alwatan
%D9%84%D9%88%D8%A7%D8%A1-%D8%AF%D8%B1%D8%B9-%D8%A7%D9%84%D8%A7%D9%86%D8%B5%D8%A7%D8%B1,"لواء درع الانصار",2014-06-18T16:01:59Z,%D9%84%D9%88%D8%A7%D8%A1-%D8%AF%D8%B1%D8%B9-%D8%A7%D9%84%D8%A7%D9%86%D8%B5%D8%A7%D8%B1
omar.bn.abd.alaziz,"لواء عمر بن عبدالعزيز",2014-06-18T16:01:59Z,omar.bn.abd.alaziz
omar.bn.abd.alaziz1,"لواء عمربن عبدالعزيز",2014-06-18T16:01:59Z,omar.bn.abd.alaziz1
Tawh%C3%AEd-Al-Hak%C3%AEmiya,"Tawhîd Al Hakîmiya",2014-06-18T16:01:59Z,Tawh%C3%AEd-Al-Hak%C3%AEmiya
l.o.b.a.alazez,"جيش الاسلام - لواء عمر بن عبد العزيز",2014-06-18T16:01:59Z,l.o.b.a.alazez
Cinemassacre,"Angry Video Game Nerd",2014-06-18T16:01:59Z,Cinemassacre
ShbkhAkhbarAlrqh,"شبكه اخبار الرقه",2014-06-18T16:01:59Z,ShbkhAkhbarAlrqh
%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D9%82%D8%B5%D8%A7%D8%B9,"قوات الدفاع الوطني - قطاع القصاع",2014-06-18T16:01:59Z,%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D9%82%D8%B5%D8%A7%D8%B9
QwatAldfaAlwtnyQtaDmshqMntqtBabTwma,"قوات الدفاع الوطني / قطاع دمشق / باب توما",2014-06-18T16:01:59Z,QwatAldfaAlwtnyQtaDmshqMntqtBabTwma
defa3.wa6ane.jumraya,"قوات الدفاع الوطني قطاع جمرايا البحوث العلمية",2014-06-18T16:01:59Z,defa3.wa6ane.jumraya
Ktaaeb.ALbaath,"كتائب البعث في اللاذقية",2014-06-18T16:01:59Z,Ktaaeb.ALbaath
LifeForAallah,"غُــــرَبـــــَـــــــــــاءْ §§ No Victory without Jihad  §§",2014-06-18T16:01:59Z,LifeForAallah
%D8%B9%D8%B2-%D8%A7%D9%84%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D9%82%D8%B3%D8%A7%D9%85-%D9%81%D9%8A-%D8%A8%D9%84%D8%A7%D8%AF-%D8%A7%D9%84%D8%B4%D8%A7%D9%85,"عز الدين القسام في بلاد الشام",2014-06-18T16:01:59Z,%D8%B9%D8%B2-%D8%A7%D9%84%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D9%82%D8%B3%D8%A7%D9%85-%D9%81%D9%8A-%D8%A8%D9%84%D8%A7%D8%AF-%D8%A7%D9%84%D8%B4%D8%A7%D9%85
press.siraj,"سراج برس - Siraj press",2014-06-18T16:01:59Z,press.siraj
AzazToday,"اعزاز اليوم Azaz Today",2014-06-18T16:01:59Z,AzazToday
Muhammed.Al7alabi,"الصفحة الرسمية للناشط محمد الحلبي - 3",2014-06-18T16:01:59Z,Muhammed.Al7alabi
%D8%AC%D8%A8%D9%87%D8%A9-%D8%AD%D8%B1%D8%A7%D9%85%D9%8A%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7,"جبهة حرامية سوريا",2014-06-18T16:01:59Z,%D8%AC%D8%A8%D9%87%D8%A9-%D8%AD%D8%B1%D8%A7%D9%85%D9%8A%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7
THEComingIslam,"الراية السوداء",2014-06-18T16:01:59Z,THEComingIslam
damascusleaks,"Damascusleaks",2014-06-18T16:01:59Z,damascusleaks
Maan-Strict-Proud," Ma'an Strict Proud ",2014-06-18T16:01:59Z,Maan-Strict-Proud
lewaa.aljihaad,"لواء الجهاد في سبيل الله - الصفحة الرسمية.",2014-06-18T16:01:59Z,lewaa.aljihaad
%D8%BA%D9%88%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%AD%D8%AF%D8%AB-%D8%A7%D9%84%D8%AD%D8%B3%D9%83%D8%A9,"غويران الحدث - الحسكة",2014-06-18T16:01:59Z,%D8%BA%D9%88%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%AD%D8%AF%D8%AB-%D8%A7%D9%84%D8%AD%D8%B3%D9%83%D8%A9
DeirAzZor,"دير الزور Deir AzZor",2014-06-18T16:01:59Z,DeirAzZor
Sqoromawin,"تجمع صقور الأمويين",2014-06-18T16:01:59Z,Sqoromawin
ahl.sunna.wjamaa.4,"أهل السنة و الجماعة",2014-06-18T16:01:59Z,ahl.sunna.wjamaa.4
akbar.lathikiya,"شبكة أخبار اللاذقية الإلكترونية",2014-06-18T16:01:59Z,akbar.lathikiya
dr.mhesn,"د.عبدالله بن محمد المحيسني - الصـفحة البديلة",2014-06-18T16:01:59Z,dr.mhesn
%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%87%D8%AF-%D9%83%D8%B1%D8%A7%D8%B1-%D8%B9%D8%A8%D8%AF-%D8%A3%D9%84%D8%A7%D9%85%D9%8A%D8%B1-%D8%A3%D8%A8%D9%88-%D8%A3%D8%B3%D8%AF,"الشهيد المجاهد كرار عبد ألامير أبو أسد",2014-06-18T16:01:59Z,%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%87%D8%AF-%D9%83%D8%B1%D8%A7%D8%B1-%D8%B9%D8%A8%D8%AF-%D8%A3%D9%84%D8%A7%D9%85%D9%8A%D8%B1-%D8%A3%D8%A8%D9%88-%D8%A3%D8%B3%D8%AF
almohajren,"كتيبة المهاجرين والانصار",2014-06-18T16:01:59Z,almohajren
Doro3Alassad,"بنات المقاومة السورية",2014-06-18T16:01:59Z,Doro3Alassad
moqaweme,"المقاومة السورية طرطوس",2014-06-18T16:01:59Z,moqaweme
jaramana.news.net,"شبكة أخبار جرمانا J.N.N",2014-06-18T16:01:59Z,jaramana.news.net
Manbig.city.against.da3sh,"مدينة منبج ضّد دولة داعش",2014-06-18T16:01:59Z,Manbig.city.against.da3sh
Sharia.Court.w.c.a,"المحكمة الشرعية في ريف حلب الغربي",2014-06-18T16:01:59Z,Sharia.Court.w.c.a
asoodalsna,"اسود السنه",2014-06-18T16:01:59Z,asoodalsna
%D9%82%D8%A8%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%A8%D9%88%D9%81%D9%87%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%88%D8%AD%D9%84%D9%81%D8%A7%D8%A6%D9%87%D8%A7,"قبيلة البوفهد في العراق وحلفائها",2014-06-18T16:01:59Z,%D9%82%D8%A8%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%A8%D9%88%D9%81%D9%87%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%88%D8%AD%D9%84%D9%81%D8%A7%D8%A6%D9%87%D8%A7
HNN.Homs.News.Netwrok,"Homs News Network",2014-06-18T16:01:59Z,HNN.Homs.News.Netwrok
%D8%AC%D8%A8%D9%87%D8%A9-%D8%AB%D9%88%D8%A7%D8%B1-%D8%AD%D9%85%D8%B5,"جبهة ثوار حمص",2014-06-18T16:01:59Z,%D8%AC%D8%A8%D9%87%D8%A9-%D8%AB%D9%88%D8%A7%D8%B1-%D8%AD%D9%85%D8%B5
%D8%AA%D9%86%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF%D8%A7%D8%A1,"تنسيقية محافظة السويداء",2014-06-18T16:01:59Z,%D8%AA%D9%86%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF%D8%A7%D8%A1
dhiqar.1921,"القيادة العامة للقوات المسلحة العراقية",2014-06-18T16:01:59Z,dhiqar.1921
abokamal.thora.11,"تنسيقية الثورة السورية في البوكمال",2014-06-18T16:01:59Z,abokamal.thora.11
%D8%AC%D9%8A%D9%80%D8%B4-%D8%A3%D9%86%D8%B5%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D9%80%D9%84%D8%A2%D9%85,"جيـش أنصار الأسـلآم",2014-06-18T16:01:59Z,%D8%AC%D9%8A%D9%80%D8%B4-%D8%A3%D9%86%D8%B5%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D9%80%D9%84%D8%A2%D9%85
syrgccp1,"هيئة حماية المدنيين - Syrgccp",2014-06-18T16:01:59Z,syrgccp1
MoqawamahSouriyah,"المقاومـة السوريـة",2014-06-18T16:01:59Z,MoqawamahSouriyah
%D8%B4%D8%A8%D9%83%D8%A9-%D8%A3%D9%86%D8%A8%D8%A7%D8%A1-%D8%A7%D9%84%D8%AE%D8%A7%D8%A8%D9%88%D8%B1,"شبكة أنباء الخابور",2014-06-18T16:01:59Z,%D8%B4%D8%A8%D9%83%D8%A9-%D8%A3%D9%86%D8%A8%D8%A7%D8%A1-%D8%A7%D9%84%D8%AE%D8%A7%D8%A8%D9%88%D8%B1
%D8%B4%D8%A7%D9%87%D8%AF-%D8%B9%D9%8A%D8%A7%D9%86-%D8%AD%D9%84%D8%A8,"شاهد عيان حلب",2014-06-18T16:01:59Z,%D8%B4%D8%A7%D9%87%D8%AF-%D8%B9%D9%8A%D8%A7%D9%86-%D8%AD%D9%84%D8%A8
ISISShow,"Internet State of Iraq and Ash-Sham",2014-06-18T16:01:59Z,ISISShow
%D8%AA%D8%AC%D9%85%D8%B9-%D9%85%D8%AC%D8%A7%D9%87%D8%AF%D9%8A-%D8%A7%D9%84%D9%82%D8%B9%D9%82%D8%A7%D8%B9,"تجمع مجاهدي القعقاع",2014-06-18T16:01:59Z,%D8%AA%D8%AC%D9%85%D8%B9-%D9%85%D8%AC%D8%A7%D9%87%D8%AF%D9%8A-%D8%A7%D9%84%D9%82%D8%B9%D9%82%D8%A7%D8%B9
Unionalraqqah,"اتحاد اعلاميي مدينة الرقة",2014-06-18T16:01:59Z,Unionalraqqah
%D8%A7%D9%84%D8%A8%D9%88%D9%83%D9%85%D8%A7%D9%84-Now,"البوكمال Now",2014-06-18T16:01:59Z,%D8%A7%D9%84%D8%A8%D9%88%D9%83%D9%85%D8%A7%D9%84-Now
mdatharnakdali,"كتيبة الشهيد مدثر النكدلي",2014-06-18T16:01:59Z,mdatharnakdali
